# note: fix inconsistency with [l / y] in ~100 words. some words should be <l y> in single syllable.
# note: fix inconsistency with [* / r] in ~100 words. some words should be <* r> in single syllable.

I                                            ay
tolling                                      t ow / l ih ng
tollway                                      t ow l / w ey
tom                                          t aa m
tomahawk                                     t aa / m ax / hh aa k
tomato                                       t ax / m ey / dx ow
tomb                                         t uw m
tombola                                      t aa m / b ow / l ax
tombolo                                      t aa m / b ax / l ow
tomboy                                       t aa m / b oy
tombstone                                    t uw m / s t ow n
tomcat                                       t aa m / k ae t
tome                                         t ow m
tomfoolery                                   t aa m / f uw / l er / iy
tomography                                   t ax / m aa g / r ax / f iy
tomorrow                                     t ax / m ao / r ow
ton                                          t ah n
tonal                                        t ow / n ax l
tonality                                     t ow / n ae / l ax / dx iy
tone                                         t ow n
toneless                                     t ow n / l ax s
tonelessly                                   t ow n / l ax s / l iy
toner                                        t ow / n er
tong                                         t aa ng
tonga                                        t aa / ng ax
tongan                                       t aa / ng ax n
tonging                                      t aa ng
tongs                                        t aa ng z
tongue                                       t ah ng
tonic                                        t aa / n ih k
tonight                                      t ax / n ay t
tonk                                         hh aa ng / k iy / t aa ng k
tonnage                                      t ah / n ih d zh
tonne                                        t ah n
tonsil                                       t aa n / s ax l z
tonsillitis                                  t aa n / s ih / l ay / dx ax s
tonsils                                      t aa n· s ax l z
tonsorial                                    t aa n / s ao / r iy / ax l
tonsure                                      t aa n / sh er
tony                                         t ow / n iy
too                                          t uw
toodle                                       t uw / d ax / l uw
took                                         t uh k
tool                                         t uw l
toolbar                                      t uw l / b aa r
toolbox                                      t uw l / b aa k s
toolboxes                                    t uw l / b aa k s
toolkit                                      t uw l / k ih t
toot                                         t uw t
tooth                                        t uw th
toothache                                    t uw / th ey k
toothbrush                                   t uw th / b r ah sh
toothless                                    t uw th / l ax s
toothpaste                                   t uw th / p ey s t
toothpick                                    t uw th / p ih k
toothsome                                    t uw th / s ax m
toothy                                       t uw / th iy
tootle                                       t uw / dx ax l
tootsie                                      t uh t / s iy
tootsy                                       t uh t / s iy
top                                          t aa p
topaz                                        t ow / p ae z
topazes                                      t ow / p ae z
topcoat                                      t aa p / k ow t
topee                                        t ow / p iy
topi                                         t ow / p iy
topiary                                      t ow / p iy / eh r
topic                                        t aa / p ih k
topical                                      t aa / p ih / k ax l
topicality                                   t aa / p ih / k ae / l ax / dx iy
topically                                    t aa / p ih / k ax / l iy
topknot                                      t aa p / n aa t
topless                                      t aa p / l ax s
topmost                                      t aa p / m ow s t
topographer                                  t ax / p aa / g r ax / f er
topographic                                  t ax / p aa / g r ax / f iy
topographical                                t aa / p ax / g r ae / f ih / k ax l
topographically                              t aa / p ax / g r ae / f ih / k ax / l iy
topography                                   t ax / p aa / g r ax / f iy
topology                                     t ax / p aa / l ax / d zh iy
toponym                                      t aa / p ax / n ih m
topos                                        t ow / p ow s
topper                                       t aa / p er
topping                                      t aa / p ih ng
topple                                       t aa / p ax l
tops                                         t aa p s
topsail                                      t aa p / s ey l
topsoil                                      t aa p / s oy l
topspin                                      t aa p / s p ih n
topsy                                        t aa p / s iy / t er / v iy
toque                                        t ow k
tor                                          t ao r
torah                                        t ao / r ax
torch                                        t ao r t sh
torchlight                                   t ao r t sh / l ay t
torchlit                                     t ao r t sh / l ay t
tore                                         t ao r
toreador                                     t ao / r iy / ax / d ao r
torment                                      t ao r / m eh n t
tormentor                                    t ao r / m eh n / dx er
torn                                         t ao r n
tornado                                      t ao r / n ey / d ow
toronto                                      t ax / r aa n / dx ow
torpedo                                      t ao r / p iy / d ow
torpid                                       t ao r / p ih d
torpidity                                    t ao r / p er
torpidly                                     t ao r / p ih d / l iy
torpor                                       t ao r / p er
torque                                       t ao r k
torr                                         t ao r
torrent                                      t ao / r ax n t
torrential                                   t ao / r eh n / sh ax l
torrid                                       t ao / r ih d
torsion                                      t ao r / sh ax n
torso                                        t ao r / s ow
tort                                         t ao r t
torte                                        t ao r t
tortellini                                   t ao r / dx ax / l iy / n iy
tortilla                                     t ao r / t iy / y ax
tortoise                                     t ao r / dx ax s
tortoises                                    t ao r / dx ax s
tortoiseshell                                t ao r / dx ax s / sh eh l
tortuous                                     t ao r / t sh uw / ax s
tortuously                                   t ao r / t sh uw / ax s / l iy
tortuousness                                 t ao r / t sh uw / ax s / n ax s
torture                                      t ao r / t sh er
torturer                                     t ao / r / t sh er / er
torturous                                    t ao r / t sh er / ax s
tory                                         t ao / r iy
toryism                                      t ao / r iy / ih / z ax m
tos                                          t iy / ow / eh s
tosh                                         t aa sh
toss                                         t aa s
tosser                                       t aa / s er
tosses                                       t aa s
tot                                          t aa t
total                                        t ow / dx ax l
totalitarian                                 t ow / t ae / l ax / t eh / r iy / ax n
totalitarianism                              t ow / t ae / l ax / t eh / r iy / ax / n ih / z ax m
totality                                     t ow / t ae / l ax / dx iy
totally                                      t ow / dx ax / l iy
tote                                         t ow t
totem                                        t ow / dx ax m
totemic                                      t ow / t eh / m ih k
totes                                        t ow t s
toto                                         t ow / dx ow
totter                                       t aa / dx er
tottering                                    t aa / dx er / ih ng
tottery                                      t aa / dx er / iy
totty                                        t aa / dx iy
toucan                                       t uw / k ae n
touch                                        t ah t sh
touchdown                                    t ah t sh / d aw n
touche                                       t uw / sh ey
touchily                                     t ah / t sh ax / l iy
touchiness                                   t ah / t sh iy / n ax s
touching                                     t ah / t sh ih ng
touchingly                                   t ah / t sh ih ng / l iy
touchless                                    t ah t sh / l ax s
touchline                                    t ah t sh / l ay n
touchpaper                                   t ah t sh / p ey / p er
touchscreen                                  t ah t sh / s k r iy n
touchstone                                   t ah t sh / s t ow n
touchy                                       t ah / t sh iy
tough                                        t ah f
toughen                                      t ah / f ax n
toughie                                      t ah / f iy
toughly                                      t ah f / l iy
toughness                                    t ah f / n ax s
toupee                                       t uw / p ey
tour                                         t uh r
touring                                      t uh / r ih ng
tourism                                      t uh / r ih / z ax m
tourist                                      t uh / r ih s t
touristic                                    t er / ih s / t ih k
touristy                                     t uh / r ih / s t iy
tournament                                   t er / n ax / m ax n t
tourney                                      t er / n ax / m ax n t
tourniquet                                   t er / n ih / k ih t
tousle                                       t aw / z ax l
tout                                         t aw t
tow                                          t ow
toward                                       t ao r d
towards                                      t ao r d z
towel                                        t aw ax l
towelette                                    t aw ax / l eh t
towelling                                    t aw ax / l ih ng
tower                                        t aw / er
towering                                     t aw / er / ih ng
town                                         t aw n
townhome                                     t aw n / hh aw s
townhouse                                    t aw n / hh aw s
townhouses                                   t aw n / hh aw s
townie                                       t aw / n iy
townscape                                    t aw n / s k ey p
townsfolk                                    t aw n z / p iy / p ax l
township                                     t aw n / sh ih p
townspeople                                  t aw n z / p iy / p ax l
towpath                                      t ow / p ae th
toxaemia                                     t aa k / s iy / m iy / ax
toxemia                                      t aa k / s iy / m iy / ax
toxic                                        t aa k / s ih k
toxicity                                     ta k / s iy / s ax / dx iy
toxicologist                                 t aa k / s ih / k aa / l ax / d zh ih s t
toxicology                                   t aa k / s ih / k aa / l ax / d zh iy
toxin                                        t aa k / s ih n
toxophilite                                  t aa k / s aa / f ax / l ay t
toxophily                                    t aa k / s aa / f ax / l iy
toxoplasma                                   t aa k / s ow / p l ae z / m ax
toxoplasmosis                                t aa k / s ow / p l ae z / m ow / s ih s
toy                                          t oy
tpr                                          t iy / p iy / aa r
trabecula                                    t r ax / b eh k / y ax / l ax
trace                                        t r ey s
traceable                                    t r ey / s ax / b ax l
tracer                                       t r ey / s er
traces                                       t r ey s
trachea                                      t r ey / k iy ax
tracheal                                     t r ey / k iy / ax l
tracheostomy                                 t r ey / k iy / aa s / t ax / m iy
tracheotomy                                  t r ey / k iy / aa / dx ax / m iy
tracing                                      t r ey / s ih ng
track                                        t r ae k
trackable                                    t r ae k
trackball                                    t r ae k / b ao l
tracker                                      t r ae / k er
tracking                                     t r ae / k ih ng
trackless                                    t r ae k / l ax s
tracksuit                                    t r ae k / s uw t
tract                                        t r ae k t
tractability                                 t r ae k / t ax / b ih / l ax / dx iy
tractable                                    t r ae k / t ax / b ax l
traction                                     t r ae k / sh ax n
tractor                                      t r ae k / t er
trad                                         t r ae d
trade                                        t r ey d
tradecraft                                   t r ey d / k r ae f t
trademark                                    t r ey d / m aa r k
tradeoff                                     t r ey d / ao f
trader                                       t r ey / d er
tradesman                                    t r ey d z / m ax n
tradesmen                                    t r ey d z / m ax n
tradespeople                                 t r ey d z / p iy / p ax l
trading                                      t r ey / d ih ng
tradition                                    t r ax / d ih / sh ax n
traditional                                  t r ax / d ih / sh ax / n ax l
traditionalism                               t r ax / d ih / sh ax / n ax / l ih / z ax m
traditionalist                               t r ax / d ih / sh ax / n ax / l ih s t
traditionally                                t r ax / d ih / sh ax / n ax / l iy
traduce                                      t r ax / d uw s
traduces                                     t r ax / d uw s
traffic                                      t r ae / f ih k
trafficker                                   t r ae / f ih / k er
trafficking                                  t r ae / f ih / k ih ng
tragedy                                      t r ae / d zh ax / d iy
tragic                                       t r ae / d zh ih k
tragically                                   t r ae / d zh ih / k ax / l iy
tragicomedy                                  t r ae / d zh ih / k aa / m ax / d iy
tragicomic                                   t r ae / d zh ih / k aa / m ih k
trail                                        t r ey l
trailblaze                                   t r ey l / b l ey z
trailblazer                                  t r ey l / b l ey / z er
trailblazing                                 t r ey l / b l ey / z ih ng
trailer                                      t r ey / l er
trailhead                                    t r ey l / hh eh d
trailing                                     t r ey / l ih ng
train                                        t r ey n
trainee                                      t r ey / n iy
traineeship                                  t r ey / n iy / sh ih p
trainer                                      t r ey / n er
training                                     t r ey / n ih ng
trainspotter                                 t r ey n / s p aa / dx er
trainspotting                                t r ey n / s p aa / dx ih ng
traipse                                      t r ey p s
traipses                                     t r ey p s
trait                                        t r ey t
traitor                                      t r ey / dx er
traitorous                                   t r ey / dx er / ax s
trajectory                                   t r ax / d zh eh k / t er / iy
tram                                         t r ae m
tramlines                                    t r ae m / l ay n z
tramp                                        t r ae m p
trample                                      t r ae m / p ax l
trampoline                                   t r ae m / p ax / l iy n
trampolining                                 t r ae m / p ax / l iy / n ih ng
trampolinist                                 t r ae m / p ax / l iy / n ih s t
tramway                                      t r ae m / w ey
trance                                       t r ae n s
trances                                      t r ae n s
tranche                                      t r aa n t sh
trannie                                      t r ae / n iy
tranq                                        t r ae ng k
tranquil                                     t r ae ng / k w ax l
tranquility                                  t r ae ng / k w ih / l ax / dx iy
tranquilize                                  t r ae ng / k w ax / l ay z
tranquilizer                                 t r ae ng / k w ax / l ay / z er
tranquilizes                                 t r ae ng / k w ax / l ay z
tranquillise                                 t r ae ng / k w ax / l ay z
tranquilliser                                t r ae ng / k w ax / l ay / z er
tranquillity                                 t r ae ng / k w ih / l ax / dx iy
tranquillize                                 t r ae ng / k w ax / l ay z
tranquillizer                                t r ae ng / k w ax / l ay / z er
tranquillizes                                t r ae ng / k w ax / l ay z
tranquilly                                   t r ae ng / k w ih / l iy
trans                                        t r ae n z
transact                                     t r ae n / z ae k t
transaction                                  t r ae n / z ae k / sh ax n
transatlantic                                t r ae n / z ae t / l ae n / dx ih k
transcend                                    t r ae n / s eh n d
transcendence                                t r ae n / s eh n / d ax n s
transcendent                                 t r ae n / s eh n / d ax n t
transcendental                               t r ae n / s eh n / d eh n / dx ax l
transcontinental                             t r ae n / s k aa n / dx ax / n eh n / dx ax l
transcribe                                   t r ae n / s k r ay b
transcript                                   t r ae n / s k r ih p t
transcription                                t r ae n / s k r ih p / sh ax n
transduce                                    t r ae n s / d uw s
transducer                                   t r aa n s / d uw / s er
transduction                                 t r ae n z / d ah k / sh ax n
transect                                     t r ae n / s eh k t
transept                                     t r ae n / s eh p t
transfer                                     t r ae n s / f er
transferable                                 t r ae n s / f er / ax / b ax l
transference                                 t r ae n s / f er / ax n s
transfiguration                              t r ae n s / f ih g / y ax / r ey / sh ax n
transfigure                                  t r ae n s / f ih g / y er
transfix                                     t r ae n s / f ih k s
transfixes                                   t r ae n s / f ih k s
transform                                    t r ae n s / f ao r m
transformation                               t r ae n s / f er / m ey / sh ax n
transformative                               t r ae n s / f ao r / m ax / dx ih v
transformer                                  t r ae n s / f ao r / m er
transfuse                                    t r ae n s / f y uw z
transfusion                                  t r ae n s / f y uw / zh ax n
transgender                                  t r ae n z / d zh eh n / d er
transgenic                                   t r ae n z / d zh eh / n ih k
transgress                                   t r ae n z / g r eh s
transgresses                                 t r ae n z / g r eh s
transgression                                t r ae n z / g r eh / sh ax n
transgressor                                 t r ae n z / g r eh / s er
transience                                   t r ae n / z iy / ax n s
transient                                    t r ae n / z iy / ax n t
transistor                                   t r ae n / z ih s / t er
transit                                      t r ae n / z ih t
transition                                   t r ae n / z ih / sh ax n
transitional                                 t r ae n / z ih / sh ax / n ax l
transitive                                   t r ae n / s ax / dx ih v
transitively                                 t r ae n / s ax / dx ih v / l iy
transitivity                                 t r ae n / s ax / t ih / v ax / dx iy
transitory                                   t r ae n / s ax / t ao / r iy
translate                                    t r ae n s / l ey t
translation                                  t r ae n s / l ey / sh ax n
translator                                   t r ae n s / l ey / dx er
transliterate                                t r ae n s / l ih / dx ax / r ey t
transliteration                              t r ae n / s l ih / dx ax / r ey / sh ax n
translocation                                t r ae n z / l ow / k ey / sh ax n
translucence                                 t r ae n / s l uw / s ax n s
translucent                                  t r ae n / s l uw / s ax n t
transmigration                               t r ae n s / m ay / g r ey / sh ax n
transmissibility                             t r ae n z / m ih / s ax / b ih / l ax / dx iy
transmissible                                t r ae n z / m ih / s ax / b ax l
transmission                                 t r ae n / s m ih / sh ax n
transmit                                     t r ae n s / m ih t
transmittable                                t r ae n s / m ih / dx ax / b ax l
transmitter                                  t r ae n s / m ih / dx er
transmogrification                           t r ae n / s m aa / g r ax / f ax / k ey / sh ax n
transmogrify                                 t r ae n / s m aa / g r ax / f ay
transmutation                                t r ae n s / m y uw / t ey / sh ax n
transmute                                    t r ae n s / m y uw t
transnational                                t r ae n z / n ae / sh ax / n ax l
transom                                      t r ae n / s ax m
transparency                                 t r ae n / s p eh / r ax n / s iy
transparent                                  t r ae n / s p eh / r ax n t
transpiration                                t r ae n / s p ax / r ey / sh ax n
transpire                                    t r ae n / s p ay er
transplant                                   t r ae n / s p l ae n t
transplantation                              t r ae n / s p l ae n / t ey / sh ax n
transpolar                                   t r ae n / s p ow / l er
transponder                                  t r ae n / s p aa n / d er
transport                                    t r ae n / s p ao r t
transportation                               t r ae n / s p er / t ey / sh ax n
transporter                                  t r ae n / s p ao r / dx er
transpose                                    t r ae n / s p ow z
transposes                                   t r ae n / s p ow z
transposition                                t r ae n / s p ax / z ih / sh ax n
transracial                                  t r ae n z / r ey / sh ax l
transsexual                                  t r ae n z / s eh k / sh uw / ax l
transsexuality                               t r ae n z / s eh k / sh uw / ae / l ax / dx iy
transubstantiation                           t r ae n / s ax b / s t ae n / sh iy / ey / sh ax n
transversal                                  t r ae n s / v er / s ax l
transversalis                                t r ae n s / v er / s ae / l ih s
transverse                                   t r ae n s / v er s
transversely                                 t r ae n s / v er s / l iy
transversum                                  t r ae n s / v er / s ax m
transversus                                  t r ae n s / v er / s ax s
transvestism                                 t r ae n s / v eh s / t ih / z ax m
transvestite                                 t r ae n s / v eh s / t ay t
trap                                         t r ae p
trapdoor                                     t r ae p / d ao r
trapeze                                      t r ax / p iy z
trapezes                                     t r ax / p iy z
trapezium                                    t r ax / p iy / z iy / ax m
trapezius                                    t r ax / p iy / z iy / ax s
trapezoid                                    t r ae / p ih / z oy d
trapper                                      t r ae / p er
trappings                                    t r ae / p ih ng z
trapshooting                                 t r ae p / sh uw / dx ih ng
trash                                        t r ae sh
trashy                                       t r ae / sh iy
trauma                                       t r aa / m ax
traumatic                                    t r aa / m ae / dx ih k
traumatically                                t r aa / m ae / dx ih / k ax / l iy
traumatise                                   t r aa / m ax / t ay z
traumatize                                   t r aa / m ax / t ay z
traumatizes                                  t r aa / m ax / t ay z
travail                                      t r eh / v ey l
travails                                     t r ae / v ey l z
travel                                       t r ae / v ax l
traveler                                     t r ae / v ax / l er
traveling                                    t r ae / v ax / l ih ng
traveller                                    t r ae / v ax / l er
travelling                                   t r ae / v ax / l ih ng
travelog                                     t r ae / v ax / l aa g
travelogue                                   t r ae / v ax / l aa g
traverse                                     t r ax / v er s
traverses                                    t r ax / v er s
travesty                                     t r ae / v ax / s t iy
trawl                                        t r aa l
trawler                                      t r aa / l er
tray                                         t r ey
treacherous                                  t r eh / t sh er / ax s
treachery                                    t r eh / t sh er / iy
treacle                                      t r iy / k ax l
treacly                                      t r iy / k ax / l iy
tread                                        t r eh d
treadle                                      t r eh / d ax l
treadmill                                    t r eh d / m ih l
treason                                      t r iy / z ax n
treasonable                                  t r iy / z ax / n ax / b ax l
treasure                                     t r eh / zh er
treasurer                                    t r eh / zh er / er
treasury                                     t r eh / zh er / iy
treat                                        t r iy t
treatable                                    t r iy / t ax / b ax l
treatise                                     t r iy / dx ih s
treatises                                    t r iy / dx ih s
treatment                                    t r iy t / m ax n t
treaty                                       t r iy / dx iy
treble                                       t r eh / b ax l
trebuchet                                    t r eh / b uh / sh ey
tree                                         t r iy
treeline                                     t r iy / l ay n
treetop                                      t r iy / t aa p
treetops                                     t r iy / t aa p s
trek                                         t r eh k
trekking                                     t r eh / k ih ng
trellis                                      t r eh / l ih s
trellises                                    t r eh / l ih s
tremble                                      t r eh m / b ax l
trembling                                    t r eh m / b l ih ng
tremendous                                   t r ih / m eh n / d ax s
tremendously                                 t r ih / m eh n / d ax s / l iy
tremolo                                      t r eh / m ax / l ow
tremor                                       t r eh / m er
tremulous                                    t r eh m / y ax / l ax s
tremulously                                  t r eh m / y ax / l ax s / l iy
trench                                       t r eh n t sh
trenchancy                                   t r eh n / t sh ax n / s iy
trenchant                                    t r eh n / t sh ax n t
trenchantly                                  t r eh n / t sh ax n t / l iy
trencher                                     t r eh n / t sh er
trend                                        t r eh n d
trendsetter                                  t r eh n d / s eh / dx er
trendy                                       t r eh n / d iy
trepidation                                  t r eh / p ax / d ey / sh ax n
trespass                                     t r eh s / p ae s
trespasser                                   t r eh s / p ae / s er
trespasses                                   t r eh s / p ae s
tress                                        t r eh s
tresses                                      t r eh / s ih z
trestle                                      t r eh / s ax l
trews                                        t r uw z
tri                                          t r ay-
triad                                        t r ay / ae d
triage                                       t r iy / aa zh
trial                                        t r ay ax l
trialist                                     t r ay ax / l ih s t
trialogue                                    t r ay / ax / l aa g
triangle                                     t r ay / ae ng / g ax l
triangular                                   - l er
triangulate                                  t r ay / ae ng / g y ax / l ey t
triassic                                     t r ay / ae / s ih k
triathlete                                   t r ay / ae th / l iy t
triathlon                                    t r ay / ae th / l aa n
tribal                                       t r ay / b ax l
tribalism                                    t r ay / b ax / l ih / z ax m
tribally                                     t r ay / b ax / l iy
tribe                                        t r ay b
tribesman                                    t r ay b z / m ax n
tribesmen                                    t r ay b z / m ax n
tribespeople                                 t r ay b z / p iy / p ax l
tribeswoman                                  t r ay b z / w uh / m ax n
tribeswomen                                  t r ay b z / w uh / m ax n
tribulation                                  t r ih b / y ax / l ey / sh ax n
tribunal                                     t r ay / b y uw / n ax l
tribune                                      t r ih b / y uw n
tributary                                    t r ih b / y ax / t eh / r iy
tribute                                      t r ih b / y uw t
trice                                        t r ay s
triceps                                      t r ay / s eh p s
triceratops                                  t r ay / s eh / r ax / t aa p s
trichologist                                 t r ih / k aa / l ax / d zh ih s t
trichology                                   t r ih / k aa / l ax / d zh iy
trick                                        t r ih k
trickery                                     t r ih / k er / iy
trickle                                      t r ih / k ax l
trickster                                    t r ih k / s t er
tricky                                       t r ih / k iy
tricolor                                     t r ay / k ah / l er
tricolour                                    t r ay / k ah / l er
tricycle                                     t r ay / s ax / k ax l
trident                                      t r ay / d ax n t
triennial                                    t r ay / eh / n iy / ax l
trier                                        t r ay / er
trifecta                                     t r ay / f eh k / t ax
trifle                                       t r ay / f ax l
trifling                                     t r ay / f l ih ng
trig                                         t r ih g
trigeminal                                   t r ay / d zh eh / m ax / n ax l
trigger                                      t r ih / g er
triggering                                   t r ih / g er / ih ng
triglyceride                                 t r ay / g l ih / s ax / r ay d
trigone                                      t r ay / g ow n
trigonometric                                t r ih / g ax / n ax / m eh t / r iy k
trigonometry                                 t r ih / g ax / n aa / m ax / t r iy
trigonum                                     t r ay / g ow / n ax m
trigraph                                     t r ay / g r ae f
trike                                        t r ay k
trilateral                                   t r ay / l ae / dx er / ax l
trilaterally                                 t r ay / l ae / dx er / ax / l iy
trilby                                       t r ih l / b iy
trilemma                                     t r ay / l eh / m ax
trilingual                                   t r ay / l ih ng / g w ax l
trill                                        t r ih l
trillion                                     t r ih l / y ax n
trillionth                                   t r ih l / y ax n th
trilobite                                    t r ay / l ow / b ay t
trilogy                                      t r ih / l ax / d zh iy
trim                                         t r ih m
trimaran                                     t r ay / m ax / r ae n
trimester                                    t r ay / m eh s / t er
trimmer                                      t r ih / m er
trimming                                     t r ih / m ih ng
trimmings                                    t r ih / m ih ng z
trinidadian                                  t r ih / n ih / d ae / d iy / ax n
trinitrotoluene                              t r ay / n ay / t r ow / t aa l / y uw / iy n
trinity                                      t r ih / n ax / dx iy
trinket                                      t r ih ng / k ih t
trinomial                                    t r ay / n ow / m iy / ax l
trio                                         t r iy / ow
trip                                         t r ih p
tripartite                                   t r ay / p aa r / dx ay t
tripe                                        t r ay p
triphthong                                   t r ih f / th aa ng
triple                                       t r ih / p ax l
triplet                                      t r ih p / l ax t
triplicate                                   t r ih p / l ax / k ax t
tripod                                       t r ay / p aa d
tripos                                       t r ay / p aa s
tripper                                      t r ih / p er
trippy                                       t r ih / p iy
triptych                                     t r ih p / t ih k
tripwire                                     t r ih p / w ay r
triquetrum                                   t r ay / k w iy / t r ax m
trishaw                                      t r ay / sh ao
trisyllabic                                  t r ay / s ih / l ae / b ih k
trisyllable                                  t r ay / s ih / l ax / b ax l
trite                                        t r ay t
tritely                                      t r ay t / l iy
triteness                                    t r ay t / n ax s
tritium                                      t r ih / dx iy / ax m
triumph                                      t r ay / ax m f
triumphal                                    t r ay / ah m / f ax l
triumphalism                                 t r ay / ah m / f ax / l ih / z ax m
triumphalist                                 t r ay / ah m / f ax / l ih s t
triumphant                                   t r ay / ah m / f ax n t
triumphantly                                 t r ay / ah m / f ax n t / l iy
triumvirate                                  t r ay / ah m / v ih / r ax t
trivet                                       t r ih / v ih t
trivia                                       t r ih / v iy / ax
trivial                                      t r ih / v iy / ax l
trivialise                                   t r ih / v iy / ax / l ay z
trivialises                                  t r ih / v iy / ax / l ay z
triviality                                   t r ih / v iy / ae / l ax / dx iy
trivialize                                   t r ih / v iy / ax / l ay z
trivializes                                  t r ih / v iy / ax / l ay z
trna                                         t iy / aa / r eh n / ey
trochaic                                     t r ow / k ey / ih k
trochanter                                   t r ow / k ae n / t er
trochanteric                                 t r ow / k ax n / t eh / r ih k
trochee                                      t r ow k iy
trochlea                                     t r aa k / l iy / ax
trod                                         t r aa d
trodden                                      t r aa / d ax n
troglodyte                                   t r aa / g l ax / d ay t
troika                                       t r oy / k ax
troll                                        t r ow l
trolley                                      t r aa / l iy
trolleybus                                   t r aa / l iy / b ah s
trolling                                     t r ow / l ih ng
trollop                                      t r aa / l ax p
trombone                                     t r aa m / b ow n
trombonist                                   t r aa m / b ow / n ih s t
tromp                                        t r aa m p
tronc                                        t r aa ng k
troop                                        t r uw p
trooper                                      t r uw / p er
troops                                       t r uw p s
troopship                                    t r uw p / sh ih p
trope                                        t r ow p
trophy                                       t r ow / f iy
trophyless                                   t r ow / f iy / l ax s
tropic                                       t r aa / p ih k
tropical                                     t r aa / p ih / k ax l
tropics                                      t r aa / p ih k s
tropism                                      t r ow p ih z ax m
troposphere                                  t r aa / p ax / s f ih r
troppo                                       t r aa / p ow
trot                                         t r aa t
troth                                        t r ow th
trotter                                      t r aa / dx er
troubadour                                   t r uw / b ax / d ao r
trouble                                      t r ah / b ax l
troublemaker                                 t r ah / b ax l / m ey / k er
troubles                                     t r ah / b ax l z
troubleshoot                                 t r ah / b ax l / sh uw t
troubleshooter                               t r ah / b ax l / sh uw / dx er
troubleshooting                              t r ah / b ax l / sh uw / dx ih ng
troubleshot                                  t r ah / b ax l / sh uw t
troublesome                                  t r ah / b ax l / s ax m
troubling                                    t r ah / b ax / l ih ng
troublingly                                  t r ah / b ax / l ih ng / l iy
trough                                       t r aa f
trounce                                      t r aw n s
trounces                                     t r aw n s
trouncing                                    t r aw n / s ih ng
troupe                                       t r uw p
trouper                                      t r uw / p er
trouser                                      t r aw / z er
trousers                                     t r aw / z er z
trousseau                                    t r uw / s ow
trout                                        t r aw t
trowel                                       t r aw ax l
truancy                                      t r uw / ax n / s iy
truant                                       t r uw / ax n t
truce                                        t r uw s
truces                                       t r uw s
truck                                        t r ah k
trucker                                      t r ah / k er
truckie                                      t r ah / k iy
trucking                                     t r ah / k ih ng
truckload                                    t r ah k / l ow d
truculence                                   t r ah k / y ax / l ax n s
truculent                                    t r ah k / y ax / l ax n t
truculently                                  t r ah k / y ax / l ax n t / l iy
trudge                                       t r ah d zh
true                                         t r uw
truffle                                      t r ah / f ax l
trug                                         t r ah g
truism                                       t r uw / ih / z ax m
truly                                        t r uw / l iy
trump                                        t r ah m p
trumpet                                      t r ah m / p ax t
trumpeter                                    t r ah m / p ax / dx er
truncate                                     t r ah ng / k ey t
truncation                                   t r ah ng / k ey / sh ax n
truncheon                                    t r ah n / t sh ax n
trundle                                      t r ah n / d ax l
